script_id,imdb_id,title,year,gross (inflation-adjusted),link
1053,tt0099871,Jacob's Ladder,1990,53,film_20100519/all_imsdb_05_19_10/Jacob's-Ladder.html
2660,tt1229822,Jane Eyre,2011,12,http://www.imsdb.com/Movie Scripts/Jane Eyre Script.html
4238,tt0107254,Jason Goes to Hell: The Final Friday,1993,33,http://www.horrorlair.com/scripts/friday13thjasongoestohell.txt
4236,tt0091080,Jason Lives: Friday the 13th Part VI,1986,44,http://www.horrorlair.com/scripts/friday13th6.txt
2664,tt0211443,Jason X,2001,19,http://www.dailyscript.com/scripts/jason_x_shooting.html
2666,tt0073195,Jaws,1975,1103,http://www.dailyscript.com/scripts/Jaws.txt
2671,tt0077766,Jaws 2,1978,382,http://www.horrorlair.com/scripts/jaws2_revised_final_draft.txt
4449,tt0085750,Jaws 3-D,1983,116,http://www.horrorlair.com/scripts/jaws3_1st_draft.txt
4450,tt0093300,Jaws: The Revenge,1987,46,http://www.horrorlair.com/scripts/jaws_the_revenge.txt
2673,tt0261392,Jay and Silent Bob Strike Back,2001,46,http://www.imsdb.com/Movie Scripts/Jay and Silent Bob Strike Back Script.html
4453,tt0301470,Jeepers Creepers II,2003,50,http://www.horrorlair.com/scripts/jeepers2.pdf
7624,tt1588334,"Jeff, Who Lives at Home",2011,4,JEFF WHO LIVES AT HOME - Duplass.pdf
2675,tt0104549,Jennifer 8,1992,23,http://www.imsdb.com/Movie Scripts/Jennifer Eight Script.html
7157,tt1131734,Jennifer's Body,2009,18,jennifers-body-sept-20-07.pdf
8120,tt0068762,Jeremiah Johnson,1972,,Jeremiah Johnson [Undated] [Scan].pdf
2679,tt0116695,Jerry Maguire,1996,303,http://www.imsdb.com/Movie Scripts/Jerry Maguire Script.html
2682,tt0102138,JFK,1991,145,http://www.imsdb.com/Movie Scripts/JFK Script.html
1061,tt0425151,Jimmy and Judy,2006,,film_20100519/all_imsdb_05_19_10/Jimmy-and-Judy.html
1060,tt0251160,John Q,2002,106,film_20100519/all_imsdb_05_19_10/John-Q.html
4459,tt1075747,Jonah Hex,2010,11,http://www.joblo.com/scripts/Jonah-Hex.pdf
4460,tt0298388,Jonah: A VeggieTales Movie,2002,38,http://www.scifiscripts.com/cartoon/Jonah_Script.htm
8196,tt2446980,Joy,2015,57,JOY by Annie Mumolo [2013.05.17] [1st Studio Draft] [Digital] [Unprod.].pdf
7892,tt0206314,Joy Ride,2001,33,Joy Ride (2001) (aka Squelch) [1999-4-28] [Scan].pdf
2687,tt0113492,Judge Dredd,1995,69,http://www.imsdb.com/Movie Scripts/Judge Dredd Script.html
8307,tt0045943,Julius Caesar,1953,,Julius Caesar - 1952-07-07 - Draft.pdf
7651,tt0489099,Jumper,2008,97,Jumper.pdf
6798,tt0091306,Jumpin' Jack Flash,1986,60,Jumpin' Jack Flash (1986.01.13).pdf
2688,tt0467406,Juno,2007,180,http://www.imsdb.com/Movie Scripts/Juno Script.html
2690,tt0107290,Jurassic Park,1993,844,http://web.archive.org/web/20030424093216/http://www.jpdatabase.net/jurassic/downloadable/jurassicpark_script_final.txt
1062,tt0163025,Jurassic Park III,2001,278,film_20100519/all_imsdb_05_19_10/Jurassic-Park-III.html
4488,tt0272152,K-PAX,2001,77,http://www.scifiscripts.com/scripts/K-Pax.pdf
1067,tt0102181,Kafka,1991,2,film_20100519/all_imsdb_05_19_10/Kafka.html
8434,tt0080979,Kagemusha,1980,,Kagemusha (Akira Kurosawa & Masato Ide).pdf
2697,tt0107302,Kalifornia,1993,5,http://www.dailyscript.com/scripts/Kalifornia.txt
1213,tt0035423,Kate & Leopold,2001,72,film_20100519/all_imsdb_05_19_10/Kate-&-Leopold.html
6864,tt1250777,Kick-Ass,2010,52,Kick-Ass.pdf
7180,tt0113537,Kicking and Screaming,1995,1,Kicking and Screaming.pdf
2699,tt0113540,Kids,1995,14,http://www.imsdb.com/Movie Scripts/Kids Script.html
4473,tt0116768,Kids in the Hall: Brain Candy,1996,5,http://www.kithfan.org/work/transcripts/braincandy.pdf
4474,tt0266697,Kill Bill (Pt 1+2),2003,101,http://sfy.ru/sfy.html?script=kill_bill
6193,tt0378194,Kill Bill: Vol. 2,2004,92,KILL BILL - Vol 2.pdf
4477,tt1311071,Kill Your Darlings,2013,1,http://www.dailyscript.com/scripts/Kill_Your_Darlings.pdf
7130,tt1726669,Killer Joe,2011,2,KILLER JOE by Tracy Letts.pdf
6302,tt1764234,Killing Them Softly,2012,16,Killing Them Softly.pdf
8508,tt0110265,Killing Zoe,1993,0,"Killing Zoe (Roger Avary, Undated, Unspecified Draft).pdf"
8174,tt0024216,King Kong,1933,,King Kong - 1933 Orig. (Includes End Notes) (Digital).pdf
2704,tt0360717,King Kong,2005,295,http://www.imsdb.com/Movie Scripts/King Kong Script.html
8382,tt0320661,Kingdom of Heaven,2005,64,Kingdom of Heaven - 2004-02-09 - Final Shooting Script.pdf
7730,tt2802144,Kingsman: The Secret Service,2014,136,KINGSMAN - THE SECRET SERVICE (2015) (aka HUNTSMAN AND SONS) by Jane Goldman & Matthew Vaughn 20 (1).pdf
8510,tt0113552,Kiss of Death,1995,29,kiss of Death.pdf
2711,tt0089424,Kiss of the Spider Woman,1985,,http://www.dailyscript.com/scripts/KissOfTheSpiderWoman.pdf
2713,tt0067309,Klute,1971,,http://www.dailyscript.com/scripts/klute.html
8045,tt1013743,Knight and Day,2010,84,KNIGHT AND DAY.pdf
4487,tt0104627,Knight Moves,1992,1,http://www.scifiscripts.com/msol/Knight_m.txt
2714,tt0478311,Knocked Up,2007,188,http://www.imsdb.com/Movie Scripts/Knocked Up Script.html
4489,tt0079417,Kramer vs. Kramer,1979,367,http://www.awesomefilm.com/script/kramerVsKramer.txt
1077,tt0119485,Kundun,1997,10,film_20100519/all_imsdb_05_19_10/Kundun.html
2719,tt0441773,Kung Fu Panda,2008,260,http://www.imsdb.com/Movie Scripts/Kung Fu Panda Script.html
701,tt0053619,L'Avventura,1960,,"film_20100519/all_imsdb_05_19_10/Avventura,-L'-(The-Adventure).html"
1080,tt0119488,L.A. Confidential,1997,122,film_20100519/all_imsdb_05_19_10/L.A.-Confidential.html
7521,tt0093378,La Bamba,1987,120,LA BAMBA (1987) (aka LA BAMBA!) by Luis Valdez [1985.12.06] [2nd] [Scan].pdf
4495,tt1967545,Labor Day,2013,14,http://www.paramountguilds.com/pdf/labor_day_screenplay.pdf
2728,tt0139414,Lake Placid,1999,54,http://www.imsdb.com/Movie Scripts/Lake Placid Script.html
2731,tt0418819,Land of the Dead,2005,27,http://www.dailyscript.com/scripts/land-of-the-dead.pdf
2733,tt1583420,Larry Crowne,2011,39,http://www.imsdb.com/Movie Scripts/Larry Crowne Script.html
8958,tt0107362,Last Action Hero,1993,105,http://indiegroundfilms.files.wordpress.com/2014/01/last-action-hero-oct-10-92-composite.pdf
2736,tt1046947,Last Chance Harvey,2008,18,http://www.imsdb.com/Movie Scripts/Last Chance Harvey Script.html
8412,tt0116830,Last Man Standing,1996,35,LAST MAN STANDING (1996) 1995.08.28 draft by Walter Hill.pdf
8961,tt1294688,Last Night,2010,,http://indiegroundfilms.files.wordpress.com/2014/01/last-night-sep-12-08.pdf
2743,tt0070849,Last Tango in Paris,1972,,http://www.imsdb.com/Movie Scripts/Last Tango in Paris Script.html
8963,tt0479942,Last Time Forever,2006,,http://indiegroundfilms.files.wordpress.com/2014/01/last-time-forever-numbered.pdf
1091,tt1197624,Law Abiding Citizen,2009,85,film_20100519/all_imsdb_05_19_10/Law-Abiding-Citizen.html
7882,tt1212450,Lawless,2012,40,"Lawless (sks Wettest County In The World, The) (2009.06.15).pdf"
5432,tt3062976,Learning to Drive,2014,3,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Learning-To-Drive.pdf
2745,tt0113627,Leaving Las Vegas,1995,64,http://www.imsdb.com/Movie Scripts/Leaving Las Vegas Script.html
9247,tt1327773,Lee Daniels' The Butler,2013,125,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Butler.pdf
1093,tt0250494,Legally Blonde,2001,146,film_20100519/all_imsdb_05_19_10/Legally-Blonde.html
7922,tt3569230,Legend,2015,1,Legend (2015) [Digital] (Studio Release).pdf
4515,tt0089469,Legend,1985,37,http://www.angelfire.com/movies/ridleyscott/script/LegendOfDarkness.txt
1094,tt1038686,Legion,2010,44,film_20100519/all_imsdb_05_19_10/Legion.html
4516,tt0126388,Legionnaire,1998,,http://www.dailyscript.com/scripts/Legionnaire.txt
4519,tt0110413,Léon: The Professional,1994,67,http://www.scifiscripts.com/msol/LEON.txt
2754,tt1707386,Les Misérables,2012,162,http://www.imsdb.com/Movie Scripts/Les Miserables Script.html
9253,tt1228987,Let Me In,2010,13,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Let_Me_In.pdf
2755,tt0093409,Lethal Weapon,1987,145,http://www.imsdb.com/Movie Scripts/Lethal Weapon Script.html
2757,tt0122151,Lethal Weapon 4,1998,241,http://www.imsdb.com/Movie Scripts/Lethal Weapon 4 Script.html
8970,tt0498380,Letters from Iwo Jima,2006,18,http://indiegroundfilms.files.wordpress.com/2014/01/letters-from-iwo-jima-mar09-06-numbered-4th.pdf
4525,tt0892318,Letters to Juliet,2010,58,http://www.joblo.com/scripts/Letters to Juliet.pdf
1097,tt0097737,Leviathan,1989,34,film_20100519/all_imsdb_05_19_10/Leviathan.html
8971,tt0119528,Liar Liar,1997,343,http://indiegroundfilms.files.wordpress.com/2014/01/liar-liar-apr-18-96-rough.pdf
2762,tt0123964,Life,1999,109,http://www.imsdb.com/Movie Scripts/Life Script.html
2764,tt0264796,Life as a House,2001,23,http://www.imsdb.com/Movie Scripts/Life As A House Script.html
5916,tt0118799,Life Is Beautiful,1997,109,https://www.dropbox.com/sh/jpxh25l44yke4np/AAB5ZDKF7Y-w24yB7gVKhWwha/LIFE%20IS%20BEAUTIFUL%20%281997%29%20%20AKA%20-%20LA%20VITA%20E%20BELLA%20%20Vincenzo%20Cerami%20%26%20Roberto%20Benigni.pdf?dl=0
2769,tt0454876,Life of Pi,2012,136,http://www.imsdb.com/Movie Scripts/Life of Pi Script.html
8972,tt0399281,Life on Liberty Street,2004,,http://indiegroundfilms.files.wordpress.com/2014/01/liberty-street.pdf
8453,tt0093415,Light of Day,1987,23,LIGHT OF DAY (1987) 1985.11.20 draft by Paul Schrader.pdf
2770,tt0102307,Light Sleeper,1992,2,http://www.imsdb.com/Movie Scripts/Light Sleeper Script.html
2775,tt1219289,Limitless,2011,86,http://www.imsdb.com/Movie Scripts/Limitless Script.html
2777,tt0443272,Lincoln,2012,198,http://www.imsdb.com/Movie Scripts/Lincoln Script.html
6966,tt0891527,Lions for Lambs,2007,18,lions_for_lambs.pdf
1107,tt0417907,Little Athens,2005,,film_20100519/all_imsdb_05_19_10/Little-Athens.html
4539,tt0404203,Little Children,2006,7,http://www.dailyscript.com/scripts/Little_Children-script.pdf
7535,tt0102316,Little Man Tate,1991,51,Little Man Tate (1990.05.14).pdf
4540,tt0449059,Little Miss Sunshine,2006,79,http://www.dailyscript.com/scripts/LITTLE_MISS_SUNSHINE.pdf
2785,tt0185431,Little Nicky,2000,63,http://www.imsdb.com/Movie Scripts/Little Nicky Script.html
6101,tt0070328,Live and Let Die,1973,174,Live And Let Die (1972.10.02) [Scan].pdf
2787,tt0113677,Living in Oblivion,1995,2,http://www.imsdb.com/Movie Scripts/Living in Oblivion Script.html
8562,tt0085859,Local Hero,1983,,Local Hero (1981.11).pdf
2789,tt0120735,"Lock, Stock and Two Smoking Barrels",1998,6,"http://www.imsdb.com/Movie Scripts/Lock, Stock and Two Smoking Barrels Script.html"
5431,tt2692904,Locke,2013,1,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Locke.pdf
4543,tt0074812,Logan's Run,1976,102,http://www.dailyscript.com/scripts/Logans+Run.txt
2793,tt0116905,Lone Star,1996,26,http://www.imsdb.com/Movie Scripts/Lone Star Script.html
5433,tt1091191,Lone Survivor,2013,133,http://gointothestory.blcklst.com/wp-content/uploads/2014/07/Lone-Survivor.pdf
4553,tt0318155,Looney Tunes: Back in Action,2003,30,"http://larrydoyle.com/pages/Larry_Doyle,_Writer_American/Film_Scrivener_files/BIA.post.pdf"
2797,tt1276104,Looper,2012,72,http://www.imsdb.com/Movie Scripts/Looper Script.html
2799,tt0113690,Lord of Illusions,1995,26,http://www.imsdb.com/Movie Scripts/Lord of Illusions Script.html
2804,tt0399295,Lord of War,2005,32,http://www.imsdb.com/Movie Scripts/Lord of War Script.html
4561,tt0116922,Lost Highway,1997,7,http://www.dailyscript.com/scripts/Lost+Highway.txt
2807,tt0029162,Lost Horizon,1937,,http://www.imsdb.com/Movie Scripts/Lost Horizon Script.html
8272,tt0089504,Lost in America,1985,,lost_in_america.pdf
1118,tt0120738,Lost in Space,1998,128,film_20100519/all_imsdb_05_19_10/Lost-in-Space.html
2812,tt0335266,Lost in Translation,2003,64,http://www.dailyscript.com/scripts/lost-in-translation-script.html
4565,tt0160484,Lost Souls,2000,27,http://www.horrorlair.com/scripts/lostsouls.txt
2814,tt0199725,Love & Basketball,2000,44,http://www.dailyscript.com/scripts/love_and_basketball.html
8232,tt0758752,Love & Other Drugs,2010,35,Love And Other Drugs (2010) [2008-7-16] [Digital] [BL'07].pdf
5435,tt2639344,Love Is Strange,2014,2,http://gointothestory.blcklst.com/wp-content/uploads/2015/01/Love-is-Strange.pdf
8556,tt0425210,Lucky Number Slevin,2006,29,LUCKY NUMBER SLEVIN by Jason Smilovic [undated] [scan] [Black'05].pdf
6529,tt2872732,Lucy,2014,135,LUCY by Luc Besson[2012.11.02][Scan].pdf
5437,tt0434541,Macbeth,2006,1,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/MACBETH.pdf
2815,tt0985694,Machete,2010,29,http://www.imsdb.com/Movie Scripts/Machete Script.html
2816,tt1586752,Machine Gun Preacher,2011,0,http://www.imsdb.com/Movie Scripts/Machine Gun Preacher Script.html
4572,tt0227005,Made,2001,8,http://www.dailyscript.com/scripts/Made.txt
4575,tt1371155,Made in Dagenham,2010,1,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Made_in_Dagenham.pdf
2821,tt0175880,Magnolia,1999,38,http://www.imsdb.com/Movie Scripts/Magnolia Script.html
6155,tt0070355,Magnum Force,1973,,Magnum Force [1973.03.05] [Rev. Final] [Scan].pdf
2824,tt0097815,Major League,1989,109,http://www.imsdb.com/Movie Scripts/Major League Script.html
8423,tt0089537,Mala Noche,1986,,Mala-Noche-1985-Draft-Script.pdf
1126,tt0104797,Malcolm X,1992,101,film_20100519/all_imsdb_05_19_10/Malcolm-X.html
8653,tt1587310,Maleficent,2014,256,https://www.docdroid.net/9fhh/maleficent.pdf.html
1127,tt0328099,Malibu's Most Wanted,2003,49,film_20100519/all_imsdb_05_19_10/Malibu's-Most-Wanted.html
7548,tt0107497,Malice,1993,96,MALICE (1993) by Scott Frank (aka Damages) [1992-2-4] [Rev.] [Scan].pdf
6388,tt0113749,Mallrats,1995,4,Mallrats (1995.11.29).pdf
1128,tt0328107,Man on Fire,2004,109,film_20100519/all_imsdb_05_19_10/Man-On-Fire.html
2833,tt0125664,Man on the Moon,1999,59,http://www.imsdb.com/Movie Scripts/Man on the Moon Script.html
1129,tt0104804,Man Trouble,1992,8,film_20100519/all_imsdb_05_19_10/Man-Trouble.html
7871,tt3064298,Man Up,2015,,Man Up (2013.02.25) [Digital].pdf
4588,tt0073349,Mandingo,1975,,http://www.dailyscript.com/scripts/mandingo1.pdf
2846,tt0107507,Manhattan Murder Mystery,1993,23,http://www.imsdb.com/Movie Scripts/Manhattan Murder Mystery Script.html
1136,tt0091474,Manhunter,1986,20,film_20100519/all_imsdb_05_19_10/Manhunter.html
7307,tt2172584,Maps to the Stars,2014,,Maps To The Stars (2014) (Wagner) (2012-09-02) (88p).pdf
8992,tt0466893,Margaret,2011,,http://indiegroundfilms.files.wordpress.com/2014/01/margaret-nov20-05-numbered-green-revised.pdf
2852,tt1615147,Margin Call,2011,5,http://www.imsdb.com/Movie Scripts/Margin Call Script.html
2854,tt0757361,Margot at the Wedding,2007,2,http://www.imsdb.com/Movie Scripts/Margot at the Wedding Script.html
4596,tt0390221,Maria Full of Grace,2004,9,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Maria_Full_of_Grace.pdf
2857,tt0822832,Marley & Me,2008,173,http://www.imsdb.com/Movie Scripts/Marley & Me Script.html
4597,tt0116996,Mars Attacks!,1996,74,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Mars_Attacks.pdf
2858,tt1441326,Martha Marcy May Marlene,2011,3,http://www.imsdb.com/Movie Scripts/Martha Marcy May Marlene Script.html
8614,tt1663655,Martyrs,2015,,Martyrs (2015) [2009-12-3] [Digital].pdf
4228,tt0109836,Mary Shelley's Frankenstein,1994,45,http://www.dailyscript.com/scripts/Frankenstein+(1994).txt
6514,tt0066026,MASH,1970,458,MASH.pdf
2865,tt0311113,Master and Commander: The Far Side of the World,2003,135,http://www.imsdb.com/Movie Scripts/Master and Commander Script.html
6833,tt0416320,Match Point,2005,31,Match Point (Studio Release).pdf
1142,tt0325805,Matchstick Men,2003,53,film_20100519/all_imsdb_05_19_10/Matchstick-Men.html
4601,tt0110478,Maverick,1994,212,http://www.dailyscript.com/scripts/Maverick.PDF
1146,tt0467197,Max Payne,2008,49,film_20100519/all_imsdb_05_19_10/Max-Payne.html
6580,tt0091499,Maximum Overdrive,1986,17,Maximum Overdrive.pdf
5440,tt2582496,Me and Earl and the Dying Girl,2015,6,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Me-Earl-the-Dying-Girl.pdf
8233,tt2507238,Me Him Her,2015,,ME HIM HER (2015) 2012.08.13 draft by Max Landis.pdf
4605,tt0377092,Mean Girls,2004,120,http://www.dailyscript.com/scripts/mean_girls.pdf
4606,tt0070379,Mean Streets,1973,,http://www.dailyscript.com/scripts/meanstreet.html
2881,tt0119643,Meet Joe Black,1998,82,http://www.imsdb.com/Movie Scripts/Meet Joe Black Script.html
2884,tt0033891,Meet John Doe,1941,,http://www.imsdb.com/Movie Scripts/Meet John Doe Script.html
4607,tt0081150,Melvin and Howard,1980,,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Melvin_and_Howard.pdf
2887,tt0209144,Memento,2000,41,http://www.imsdb.com/Movie Scripts/Memento Script.html
4608,tt0397535,Memoirs of a Geisha,2005,77,http://www.awesomefilm.com/script/memoirsofageisha.pdf
7323,tt0104850,Memoirs of an Invisible Man,1992,30,memoirs of an invisible man.pdf
4609,tt0100133,Memphis Belle,1990,56,http://www.dailyscript.com/scripts/Memphis_Belle.pdf
1148,tt0119654,Men in Black,1997,473,film_20100519/all_imsdb_05_19_10/Men-in-Black.html
2894,tt1409024,Men in Black 3,2012,195,http://www.imsdb.com/Movie Scripts/Men in Black 3 Script.html
1152,tt0119664,Metro,1997,60,film_20100519/all_imsdb_05_19_10/Metro.html
2900,tt0430357,Miami Vice,2006,84,http://www.dailyscript.com/scripts/miamivice.pdf
4619,tt0465538,Michael Clayton,2007,61,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Michael_Clayton.pdf
4622,tt1211890,Middle of Nowhere,2012,,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Middle_of_Nowhere.pdf
2901,tt0064665,Midnight Cowboy,1969,,http://www.imsdb.com/Movie Scripts/Midnight Cowboy Script.html
1155,tt0077928,Midnight Express,1978,130,film_20100519/all_imsdb_05_19_10/Midnight-Express.html
9008,tt1605783,Midnight in Paris,2011,62,http://indiegroundfilms.files.wordpress.com/2014/01/midnight-in-paris-numbered.pdf
4625,tt0120751,Mighty Joe Young,1998,93,http://www.dailyscript.com/scripts/mighty_joe_young.pdf
4626,tt0113820,Mighty Morphin Power Rangers: The Movie,1995,75,http://www.dailyscript.com/scripts/MightyMorphinPowerRangers.txt
1153,tt1013753,Milk,2008,38,film_20100519/all_imsdb_05_19_10/Milk.html
5930,tt0405159,Million Dollar Baby,2004,140,https://www.dropbox.com/sh/jpxh25l44yke4np/AAAPzoC8I3P93Ba-rzWzsVB8a/MILLION%20DOLLAR%20BABY%20%282004%29%20%28aka%20Rope%20Burns%29%20by%20Paul%20Haggis%20%5BUndated%5D%20%5BScan%5D.pdf?dl=0
2918,tt0119675,Mimic,1997,48,http://www.dailyscript.com/scripts/mimic_production.html
2920,tt0425253,Mini's First Time,2006,,http://www.dailyscript.com/scripts/Mini's-First-Time.pdf
7986,tt2293640,Minions,2015,346,Minions-Screenplay.pdf
2924,tt0181689,Minority Report,2002,197,http://www.dailyscript.com/scripts/MINORITY_REPORT_--_May_16th_2001_revised_draft_by_Scott_Frank.html
2927,tt0790686,Mirrors,2008,37,http://www.imsdb.com/Movie Scripts/Mirrors Script.html
2930,tt0100157,Misery,1990,126,http://www.dailyscript.com/scripts/misery.html
1165,tt0183523,Mission to Mars,2000,98,film_20100519/all_imsdb_05_19_10/Mission-to-Mars.html
2933,tt0117060,Mission: Impossible,1996,356,http://www.imsdb.com/Movie Scripts/Mission Impossible Script.html
2935,tt0120755,Mission: Impossible II,2000,347,http://www.imsdb.com/Movie Scripts/Mission Impossible II Script.html
5442,tt2349144,Mississippi Grind,2015,,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Mississippi-Grind.pdf
5443,tt2872462,Mistress America,2015,2,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Mistress-America.pdf
7697,tt0082763,Modern Problems,1981,,Modern Problems (1981).pdf
9015,tt1210166,Moneyball,2011,82,http://indiegroundfilms.files.wordpress.com/2014/01/moneyball.pdf
1166,tt0166276,Monkeybone,2001,8,film_20100519/all_imsdb_05_19_10/Monkeybone.html
6050,tt0385880,Monster House,2006,97,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/MONSTER%20HOUSE%2010-19-04.pdf
